
105,3/30/2019 23:37,4/8/2019 19:04,73,34,0
105,4/13/2019 1:26,4/15/2019 7:13,98,34,0.0009999999999994458
105,6/29/2019 1:24,6/30/2019 20:40,13,7,0.0009999999999994458
105,9/19/2019 22:55,10/1/2019 7:30,11,99,0
106,6/11/2019 17:51,6/14/2019 17:51,152,34,0
106,7/11/2019 18:58,7/26/2019 23:51,152,100,0
106,12/8/2019 3:57,12/19/2019 0:05,32,11,0
107,12/2/2019 21:15,12/21/2019 21:46,73,99,0
108,5/2/2019 22:24,5/12/2019 1:29,73,7,0.0009999999999994458
108,7/27/2019 20:28,7/31/2019 20:52,70,7,0.0009999999999994458
108,10/4/2019 16:31,10/14/2019 17:50,32,34,0
108,12/1/2019 21:46,12/4/2019 18:54,7,34,0.0009999999999994458
108,12/10/2019 21:44,12/22/2019 21:51,22,73,0.0009999999999994458
109,6/11/2019 17:50,6/18/2019 23:47,115,99,0
110,2/13/2019 4:35,2/23/2019 1:55,73,34,0
110,3/13/2019 9:38,3/22/2019 3:59,99,34,0
110,4/29/2019 18:47,5/10/2019 7:30,70,115,0
110,10/27/2019 1:29,11/10/2019 17:31,99,34,0
111,2/3/2019 1:57,2/14/2019 13:40,48,99,0
111,3/3/2019 4:47,3/12/2019 15:09,34,73,0
111,4/1/2019 19:18,4/21/2019 10:15,48,99,0.0009999999999994458
111,6/3/2019 20:52,6/15/2019 2:53,139,99,0.0009999999999994458
111,7/25/2019 18:57,8/12/2019 23:43,152,99,0
112,4/3/2019 4:19,4/14/2019 1:26,126,99,0
112,8/20/2019 13:31,9/5/2019 6:33,37,115,0
112,11/3/2019 18:56,11/12/2019 2:28,48,115,0
113,6/16/2019 1:30,6/17/2019 20:42,38,34,0.0009999999999994458
114,2/3/2019 3:46,2/6/2019 15:49,169,39,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

114,2/6/2019 15:49,2/11/2019 7:08,39,169,1.5
114,12/1/2019 3:55,12/15/2019 21:37,51,32,0.0009999999999994458
115,3/15/2019 0:22,3/26/2019 15:53,148,115,0
115,11/26/2019 17:28,12/8/2019 18:31,32,148,0
116,3/20/2019 8:22,3/30/2019 19:15,32,34,0
116,4/16/2019 7:17,4/26/2019 8:40,32,34,0
116,8/2/2019 11:48,8/15/2019 20:09,32,98,0
116,9/11/2019 18:57,9/13/2019 17:42,70,34,0
116,9/27/2019 1:30,10/7/2019 20:44,99,34,0
116,10/15/2019 18:53,10/27/2019 2:55,70,99,0
116,11/26/2019 18:52,12/7/2019 3:52,149,99,0
117,8/7/2019 20:52,8/28/2019 1:29,139,115,0
118,2/14/2019 4:43,2/23/2019 4:54,32,34,0
119,4/26/2019 17:53,4/26/2019 23:48,54,115,0
120,2/19/2019 22:54,2/22/2019 4:58,149,34,0
120,11/19/2019 0:52,11/29/2019 18:58,156,34,0
123,12/15/2019 18:58,12/25/2019 21:50,99,151,0.0009999999999994458
124,9/11/2019 17:57,9/23/2019 20:53,99,51,0
126,1/6/2019 5:43,1/14/2019 4:11,99,154,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

126,1/14/2019 4:11,1/28/2019 0:26,154,99,1.9000000000000004
127,9/26/2019 19:05,10/3/2019 23:56,99,154,0.0009999999999994458
128,3/15/2019 0:57,4/7/2019 0:05,123,99,0
128,8/2/2019 18:58,8/21/2019 4:29,51,99,0.0009999999999994458
128,10/22/2019 18:54,11/3/2019 5:29,139,115,0.0009999999999994458
128,12/7/2019 21:49,12/18/2019 0:56,112,99,0
129,2/11/2019 3:50,2/26/2019 1:54,51,99,0
129,12/9/2019 18:59,12/23/2019 21:59,71,99,0.0009999999999994458
131,2/18/2019 21:57,3/2/2019 22:07,34,69,0
131,3/11/2019 3:48,3/20/2019 9:05,29,69,0
131,4/5/2019 20:38,4/8/2019 19:08,11,34,0
131,6/12/2019 18:55,6/16/2019 7:29,30,7,0.0009999999999994458
131,12/19/2019 21:55,12/23/2019 21:19,7,149,0.0009999999999994458
132,7/25/2019 5:45,8/2/2019 20:51,156,7,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

132,8/3/2019 17:56,8/15/2019 17:42,7,156,1.1999999999999993
133,3/31/2019 19:18,4/8/2019 18:59,51,100,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

133,4/9/2019 19:26,4/18/2019 21:41,100,51,2.0999999999999996
133,10/15/2019 23:54,10/22/2019 20:56,65,7,0
136,7/30/2019 18:58,8/2/2019 16:25,51,34,0.0009999999999994458
137,7/25/2019 18:57,8/13/2019 2:56,123,115,0
138,12/5/2019 17:26,12/13/2019 0:46,151,115,0
140,8/13/2019 23:45,8/20/2019 18:50,13,69,0
140,9/27/2019 17:45,9/28/2019 18:58,29,7,0
140,10/27/2019 18:57,11/5/2019 20:29,149,69,0
140,11/17/2019 18:58,11/20/2019 18:21,139,34,0
140,11/29/2019 19:13,12/12/2019 21:54,69,48,0
143,1/24/2019 3:07,2/7/2019 1:33,152,130,0
143,2/7/2019 22:59,2/22/2019 22:57,130,92,0
143,6/6/2019 18:53,6/10/2019 23:56,111,7,0.0009999999999994458
143,12/3/2019 18:03,12/11/2019 23:30,92,139,0
144,1/2/2019 19:57,1/6/2019 1:05,92,173,0
144,5/9/2019 4:25,5/14/2019 11:31,173,92,0.0009999999999994458
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

144,5/16/2019 5:09,5/19/2019 20:47,92,173,0.3000000000000007
144,6/30/2019 18:54,7/3/2019 23:34,173,92,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

144,7/4/2019 11:55,7/7/2019 23:46,92,173,2.2010000000000005
144,8/29/2019 18:58,9/1/2019 23:13,173,92,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

144,9/2/2019 16:40,9/5/2019 20:50,92,173,1.200000000000001
144,11/10/2019 18:59,11/14/2019 2:31,173,92,0
144,11/14/2019 14:46,11/17/2019 21:46,92,173,0
144,11/20/2019 11:29,11/23/2019 12:21,173,92,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

144,11/23/2019 12:21,11/27/2019 21:43,92,173,0.8000000000000007
145,1/4/2019 1:54,1/9/2019 10:35,29,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

145,1/9/2019 10:35,1/17/2019 7:37,69,29,1.8000000000000007
145,6/6/2019 20:43,6/12/2019 22:17,29,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

